gene_name,logFC,logCPM,F,PValue,FDR
YPEL5,1.1911490911486282,6.747219796263863,0.7778343383902668,0.37780691452674486,0.5752387445785314
SSR1,1.1133393292896225,4.476192496673286,0.7773919549709828,0.37794257956807187,0.5753616895785264
ABI3BP,-1.7286877605011868,-0.5547660877459819,0.7773855943877176,0.3779445306586495,0.5753616895785264
STK40,-1.1302525664632872,4.157720516657172,0.7772236685499609,0.3779942057208273,0.5753940233777884
TMEM225B,-1.7586037471092668,0.519371093675629,0.7767155077374719,0.3781501573148205,0.5755817983861902
CENPF,1.4875798319925349,2.246590359722989,0.7766363755405383,0.37817445068170985,0.5755817983861902
ZNF2,1.7397575129202654,0.8119116871132349,0.7763938257561366,0.3782489264994906,0.5756334047612798
ZMYND19,1.2154040301981914,3.4966590403289337,0.7763406650978317,0.37826525243937426,0.5756334047612798
TRPM4,1.1463878599783996,3.976921744718757,0.775980416429893,0.3783759130185721,0.5757585050331483
MIRLET7A1,-1.4968695652689346,-2.219530008036493,0.7757042424328485,0.37846077857875127,0.575844338261601
DCAF6,1.1264266045037143,4.189984622257318,0.7750027045764332,0.37867647495318313,0.5761292083216286
ANKRD13B,-1.434189196796133,2.463633989172166,0.7748532630303063,0.3787224449695361,0.5761324207311846
AMIGO3,-1.6236901305643663,1.58846254709561,0.774804027091268,0.37873759225952564,0.5761324207311846
YEATS2,1.2732269728611199,3.186941450902019,0.7746439748352884,0.37878683776136113,0.5761324207311846
SPC24,1.5526000732046332,1.9501613655637982,0.7746256561789124,0.37879247469274424,0.5761324207311846
MTERF3,1.2229141294017736,3.4446813551591413,0.7742449157066439,0.37890966115651925,0.5762268485105224
GRPEL2,1.3179301329623208,2.9685993989810657,0.7742206281223838,0.3789171382616373,0.5762268485105224
C6orf89,1.1439129018736536,3.9897864941153522,0.7741464078512619,0.37893998878821455,0.5762268485105224
MIR106B,1.7626890938011914,0.26216103068407864,0.773996023878151,0.37898629413264795,0.576253957151648
ADIPOR1,-1.2125230453383544,7.910425405776977,0.7737647943262359,0.3790575085408011,0.5763186644288653
CFAP91,-1.7221857074913263,-0.5882876736922058,0.7736729086085812,0.3790858128761154,0.5763186644288653
FXN,1.7640838990998617,0.36883305296155366,0.7735186481644425,0.37913333773059,0.5763476139267139
IFNGR2,1.1904305894574725,6.836533268599057,0.7733874437260695,0.3791737660610641,0.5763657719535481
CDKN2A,-1.3766829122500859,2.703071934228495,0.7730971213494964,0.3792632453945126,0.5763984232485987
MYL5,1.1362547546490949,4.057243316009818,0.7730620539094878,0.37927405543479176,0.5763984232485987
TBCAP1,1.680872227624153,1.266417098929631,0.7730404932615403,0.37928070202891484,0.5763984232485987
ENTPD5,1.156575841798628,3.867832614520098,0.7729379702964723,0.3793123094752706,0.5764031677855287
UBA6,1.2342664962995387,3.372988647792411,0.772656354723181,0.3793991496306459,0.5764918369584832
RP11-523H20.5,-1.7601261367889878,0.23384667677945584,0.772065521756365,0.37958143255544086,0.5767255059137517
FLRT3,1.6416762798615272,1.467615599212968,0.7716190560609292,0.37971925750665014,0.5768915966399178
ANKFY1,-1.1172352016007774,4.285585445756195,0.7714522683938564,0.379770763355063,0.5769265312679955
RP11-20F18.1,-1.697567778258025,-0.764709058052943,0.7712218358727275,0.379841939656535,0.5769913406613607
CCL2,-1.7578912691518571,0.03504040422100815,0.770996597267014,0.3799115298589467,0.5770537311736816
AGAP3,1.119214996811609,5.318488209892189,0.7708851256567488,0.3799459770263236,0.5770627370057538
MON2,-1.1874879719905902,3.6350814403678315,0.7706692204913335,0.38001270899378203,0.5770810806889914
YWHAEP5,-1.536724692841454,-1.893093307413785,0.7706508492728511,0.3800183879339948,0.5770810806889914
GINS2,1.4835570582016326,2.2382072348617443,0.7705692559930546,0.38004361162646405,0.5770810806889914
TEP1,-1.3010009838706404,3.0321180994828363,0.7704605577428032,0.3800772182049249,0.5770888054608431
ZNF572,1.725465061311073,0.8777523699122811,0.7702740385378033,0.38013489471289064,0.5771330728177777
DNAI2,-1.7246302268926206,-0.5046210067233766,0.7699525401248959,0.3802343392673657,0.5771890673245489
NOP9,1.329387410258132,2.9055544821965826,0.7699022601829807,0.38024989497324,0.5771890673245489
BEX5,1.7557420109168866,-0.1687267376152955,0.7698781680109047,0.3802573489747251,0.5771890673245489
RP11-109L13.1,1.5934647381179246,1.7245177827715847,0.7693519403528095,0.3804202127781606,0.5773929647139274
HMG20A,1.3712302709174324,2.7134665940302654,0.7691800482798196,0.38047343353535346,0.5774304303298491
SALL2,1.656250739564874,1.3790934084151116,0.7690855679183785,0.38050269076935106,0.5774315245026113
ARPC3P5,-1.724905973780252,-0.48248486764278303,0.7689023741164318,0.38055942848485336,0.5774414499982612
CD96,1.5131667880313222,2.0973285263331136,0.7687136927567692,0.38061787827464777,0.5774414499982612
TMEM192,1.5523403904917212,1.9142235564412615,0.7686636469282787,0.3806333836210939,0.5774414499982612
RENBP,-1.5650209448074668,1.8517780058150213,0.7686196194769939,0.38064702507431514,0.5774414499982612
GOSR2,1.303980561240245,3.0170938050210303,0.7686038376668127,0.38065191507421825,0.5774414499982612
HS6ST3,1.4446327048654992,2.3956250854767562,0.7682230393079114,0.38076993251560176,0.5775771802438682
SPACA5,-1.506939436912314,-2.0142959030409404,0.7679288067789994,0.3808611568072614,0.577672251554976
B3GALT4,1.156844618238038,3.8391082949646904,0.767796094081421,0.38090231336131775,0.5776913739219206
MT-TK,-1.2040901678041316,7.668269210336353,0.7676254218489219,0.38095525108219663,0.577701497345156
ANKLE2,1.113108895727909,4.311143109303843,0.7675453615579263,0.380980087114702,0.577701497345156
TRIM34,1.217934982696773,3.4418391381283393,0.7674984622670638,0.38099463711742554,0.577701497345156
HEATR1,1.329566006112822,2.891247701397478,0.7673200545327038,0.38104999338686363,0.5777421411796183
SDCCAG8,1.1637855530392938,3.7777906605174882,0.7668850716833788,0.3811850073467107,0.5778325668469635
CASP8,-1.1234764048534647,5.475869778213263,0.7668650500804363,0.3811912234638434,0.5778325668469635
PCDH18,1.6219028551757881,-1.5311599181261912,0.7668519138810628,0.38119530194416185,0.5778325668469635
NAALAD2,-1.7525400428243527,0.05304370695564532,0.7667305174445456,0.38123299559764645,0.5778352433210854
ZNF354B,1.6146994565749773,1.5911938788039248,0.766635752500028,0.3812624238239155,0.5778352433210854
UBE2FP1,-1.5646619941488014,-1.6469878205918642,0.7664841948103202,0.38130949510095513,0.5778352433210854
DCP1B,1.4489667306662122,2.3704317039712945,0.7664784081090841,0.3813112925162566,0.5778352433210854
ZNF85,1.4666121050769143,2.2910822899469014,0.7661070589068495,0.3814266628769688,0.5779667907230391
ZBTB37,-1.6351891813602295,1.4685787220408357,0.7657914664280392,0.38152474962466265,0.578072130936357
HNRNPUP1,1.5391375131865916,-2.231794042957479,0.7656631015905682,0.3815646558733382,0.5780893090443995
SHISA6,-1.7317110123171156,0.7193177070002885,0.7652752572543468,0.38168526538014547,0.5782167950918684
IKBKE,1.3759476046467365,2.680964161421429,0.7652087510498711,0.38170595249998407,0.5782167950918684
CCDC85B,1.1008918167106767,4.6484066943111015,0.7650352381256741,0.3817599321188442,0.5782260039160595
ACMSD,-1.6572999773256012,-1.0214668930019957,0.7649159769323848,0.38179704036868534,0.5782260039160595
HEYL,-1.7522921438007655,0.2153340540845761,0.7647451163127004,0.3818502127340212,0.5782260039160595
E2F7,-1.6936746358219048,1.0773229125883366,0.7647374741437433,0.3818525912460874,0.5782260039160595
MINAR1,-1.634486969890627,-1.1867874139719892,0.7647300261895338,0.3818549093318657,0.5782260039160595
CEP63,-1.1672921438648032,3.739173961401291,0.7646344239689373,0.38188466613725014,0.5782277925237396
THNSL1,1.6383875358601758,1.4475726772964945,0.7644856055673597,0.3819309933535695,0.578254668949456
NR1H2,1.1024536090316033,4.955072997837082,0.7642457125953352,0.3820056888653478,0.5783244885672836
RP11-176H8.1,-1.7497103354852932,0.33492005981633666,0.7639279433521484,0.3821046645736239,0.5784310531643061
RP11-747H12.8,-1.4008710602559837,2.560086094429237,0.7634756435073035,0.38224560522106643,0.5786011237019958
ZNF202,1.4937176876899916,2.1583389568948923,0.7629833307654833,0.3823990979460222,0.5787772436528325
MCAT,1.2319796493674158,3.3444979567085733,0.7628781172491343,0.38243191262350285,0.5787772436528325
RP11-1012A1.7,-1.65764896662258,-0.9987287652846151,0.7628244391252191,0.3824486556435671,0.5787772436528325
ZBTB2P1,1.5915829965153616,-1.6708587915015949,0.7627356013126764,0.3824763677848122,0.5787772436528325
PRSS16,1.3544772373456768,2.7622927698040622,0.7624102480897534,0.3825778830325084,0.5788875692187847
CELSR1,-1.267039019326898,3.159863953876099,0.7622924327871784,0.38261465264796224,0.5788999174765602
PLA2G5,-1.6564750045759011,-1.0072526170120535,0.762105358646889,0.38267304791831813,0.5789449812805358
TTC22,1.238683682108092,3.3053039228720813,0.7619813797876742,0.38271175492933707,0.578960254261
CYP19A1,-1.6854257647075088,-0.7517947991834744,0.7614002022490313,0.38289327635247006,0.5791915561779346
MEIS3P2,1.610268832903733,1.5878467497527569,0.761296956279857,0.3829255363292895,0.5791970569310191
VWA5B2,-1.6726203979951122,1.1941544514219873,0.7601145111247579,0.38329527512781003,0.5796766758542168
NIPA1,1.5530506374013076,1.8774833887651223,0.7600996602638271,0.38329992206223973,0.5796766758542168
FAM189A2,-1.7130715883889287,0.8577784736004223,0.7598905537711504,0.38336536137669297,0.5797061700755733
ZC3H13,1.1933699196042267,3.547280035611501,0.7598542571677932,0.3833767219150641,0.5797061700755733
RPP14,1.523763228252503,2.0027869554077835,0.7594983505178062,0.3834881430723298,0.5798313214577145
INTS11,1.100248104741829,5.027624182823092,0.7590890615581045,0.3836163330477088,0.5799818065765383
HMOX1,-1.6808643628820845,1.122919061025738,0.7589811077932621,0.3836501544768044,0.5799896059647469
EEF1AKMT3,1.5307044464430573,1.9678071388869107,0.7587105188289921,0.38373494737867475,0.5800744554166654
CCL28,-1.6421268620272331,1.3749753633296478,0.7582735752363456,0.38387192602596265,0.5802381730884705
MED17,1.2633801402534546,3.165839393026051,0.7580688650248778,0.3839361250659854,0.580264058160836
HLA-E,-1.2065064299954253,8.56773117552919,0.7580360949142172,0.3839464034947089,0.580264058160836
TEX52,-1.646739142672967,-1.0390878968009363,0.7578058876253133,0.3840186196085761,0.5803265484479374
NHEJ1,1.5831809170885818,1.7186451451793787,0.7577214566660105,0.3840451104653486,0.5803265484479374
FAM177B,-1.6185467893975374,-1.2369440123592277,0.7573973551558164,0.3841468238809653,0.5803965590116102
NFKBIB,1.1389319607064967,3.9198355666975724,0.7573910365012412,0.38414880725685674,0.5803965590116102
SULT1A2,1.671528737582612,1.2037807630653397,0.757218636105296,0.3842029279937501,0.5804228719667235
MED31,1.3180312639352691,2.901796637794104,0.7571528226954473,0.3842235913019155,0.5804228719667235
CDK19,-1.221088618172632,3.3734216147018263,0.7570139889646096,0.3842671858340495,0.5804453945470284
PA2G4P5,1.6522891544363196,-1.200101086692489,0.7568754765408333,0.3843106864739978,0.5804677719490442
MIER3,1.4322364353990384,2.3957861326047936,0.7563614057422362,0.3844721945858123,0.5806167546323443
ZNF563,1.7248630628541333,0.6964187160131486,0.7562931701617536,0.3844936397356278,0.5806167546323443
MUC15,-1.6490365236502234,1.3119061383808583,0.7562875548427967,0.38449540459962506,0.5806167546323443
GRPR,-1.5168603052014098,-1.9905024972650471,0.7558548827522986,0.38463142568002906,0.5807788149119758
SPIDR,1.103011875101618,4.336527864532107,0.755762948821073,0.38466033617111206,0.580779130161353
NDUFAF2P1,1.736109282880011,-0.24234159592349014,0.755479233530282,0.38474957567311574,0.5808705262810936
RUNDC1,1.1771725656875405,3.6212322047677654,0.7542683245136305,0.3851307846397021,0.581402672872603
RP11-1134I14.2,-1.484108722809352,-2.231842901707663,0.7539859943834122,0.38521974279588467,0.5814935841458208
LMO3,-1.7089759175331225,0.8111931049617183,0.7535658051012254,0.38535219249049424,0.5816501279311614
MSI2,1.0919109876327753,4.675934716981306,0.7534656140197133,0.3853837837191283,0.5816544240737347
KRTDAP,1.6592823298786807,-0.9774224812557416,0.7527325865839115,0.38561502654080637,0.5819600284944225
FAM220A,1.222508601074982,3.3455400742543553,0.7517576992541523,0.3859228730806191,0.5823764020688116
IDI2,-1.4597034358965566,-2.365995411471597,0.7516708096182582,0.38595032775986426,0.5823764020688116
SPDYE2B,-1.7094060440517618,0.7892022264892774,0.7515201865853957,0.38599792698478785,0.5823764020688116
WDFY2,-1.2887144856697117,3.0116161400444352,0.7514945030752126,0.3860060442079022,0.5823764020688116
POU1F1,-1.4653872654322255,-2.3883689834717425,0.751247350168754,0.3860841688199095,0.5824243748439485
NFYC,1.0903304963030305,4.759153171650874,0.7512118026741705,0.38609540717354707,0.5824243748439485
ZCWPW2,-1.7240436360520008,-0.1970916024146949,0.7510477495097594,0.38614727867646115,0.5824592011940508
NOTCH4,-1.4667251923977458,2.2200158067199327,0.7506208802518747,0.38628229575186734,0.5826194286329036
PWP2,1.4890051745160724,2.1286750024943912,0.7502473558260578,0.38640049521267605,0.5827368201703608
RP11-744D14.1,-1.6287589352406315,1.402071088800863,0.7501929231501931,0.3864177243907043,0.5827368201703608
ZBTB25,-1.4837815101191316,2.135694451208255,0.7495984714621929,0.3866059530866197,0.5829690791683331
HAGHL,-1.247788456097057,3.2015939198218883,0.7495245869981956,0.3866293571751436,0.5829690791683331
UTP20,1.5408824386919204,1.8717920898238618,0.7492279469635157,0.38672334298281963,0.5830673455970014
PHC1P1,-1.702648305965232,0.8335048178170158,0.748928824372192,0.38681814831144445,0.5831668328924213
FMNL3,-1.5512674310306098,1.814551365308963,0.7488295714689174,0.38684961331260614,0.5831708206347751
AC091633.2,-1.5789545748843181,-1.4293624839648953,0.7483290525883491,0.3870083426122538,0.583366642785977
RGS9,-1.6136421904306104,1.4770992604317585,0.7478788955262703,0.38715117998364446,0.5834973470082013
H2BC20P,1.578930614144776,-2.006579398256262,0.7477728009897795,0.3871848553192657,0.5834973470082013
TRMT1L,1.114141540712378,4.0894705153013975,0.7477689786392551,0.3871860686447417,0.5834973470082013
TADA2B,1.1857060887234172,3.5361007093166164,0.7476923415927664,0.38721039662100953,0.5834973470082013
SH3BP4,-1.249624925362418,3.1838385618877467,0.7475691888104017,0.38724949530655595,0.58351281089643
TERF1P7,-1.6225445145541164,-1.1063781783364184,0.7468809741351948,0.387468094135906,0.583798725602387
RBM7,1.2534999054223106,3.163228424620001,0.7465959246014797,0.3875586864506383,0.5838917444962152
PIGN,1.1351123591358678,3.8734028057655507,0.7459792890572385,0.38775476434306155,0.5841332132033875
GALK2,1.292146550040321,2.974317024201243,0.7459103434846185,0.3877766964645962,0.5841332132033875
TWF1P1,1.505347487800885,2.0209861655669905,0.7450372150481505,0.3880545985932502,0.5845083223562914
XRRA1,-1.3338099303415705,2.778061857901815,0.7449053723416279,0.3880965866089262,0.5845280558266931
PRPS1,1.3589754420169515,2.667257950949459,0.7447820067974389,0.3881358807704751,0.5845329254061027
AK4P1,-1.662996286930625,1.1292619257676488,0.744713844282563,0.3881575942022141,0.5845329254061027
ZNF26,1.674257313297469,1.0556733616990113,0.7444191237434975,0.3882514985234401,0.584599943656615
ZNF138,1.2512653751250524,3.160525204025694,0.7443806337289808,0.3882637646663121,0.584599943656615
SLC25A36,1.1907276496872417,3.485587776972041,0.7442619542611659,0.38830158936910264,0.584599943656615
PEX26,1.49834209310593,2.0491780848573735,0.7442115369050161,0.38831765963373177,0.584599943656615
ARNT2,1.7238753134804747,0.5289342501243833,0.7437392658629515,0.388468239637347,0.5847666156720306
LMBR1,-1.203572470092325,3.409193812873886,0.7436830529466151,0.3884861682470525,0.5847666156720306
KCTD6,1.3175023237369414,2.845359704589588,0.7429026463506834,0.3887351941129533,0.585042928069464
SENP8,1.720236297701994,0.46873855906574174,0.7428359863057744,0.3887564757406399,0.585042928069464
EHHADH,1.4706907794794422,2.1642254645905443,0.7427943676974967,0.38876976358016757,0.585042928069464
MIR4426,-1.5968465474043596,-1.3401988549616697,0.7427454445366001,0.38878538442056254,0.585042928069464
MCF2L,-1.1355399838695488,3.8476079423552503,0.7426318171504565,0.38882166835000986,0.5850540198588972
UHMK1,1.0839184156299524,4.808382321481029,0.7424295183904681,0.38888627913399554,0.5851077298145884
NUTM2D,-1.679985023376081,0.9758853651796152,0.7420036233196533,0.38902235292666454,0.585195656471352
RPL12P6,1.730802456535191,0.4985323607536161,0.7420034320229939,0.3890224140613744,0.585195656471352
PIP5K1A,1.1704861218931593,3.601000327752996,0.74197288807482,0.3890321754921118,0.585195656471352
TUBB2A,-1.4091380513388145,2.432905833343033,0.7418258068145958,0.38907918556501575,0.585195656471352
DAB2IP,1.1077326948187896,4.109386737609725,0.7417925536210139,0.3890898150669291,0.585195656471352
BANF1P3,-1.6155510403085707,1.4245466669601905,0.7417036402302877,0.38911823858769656,0.585195656471352
AC005786.6,-1.524761247194489,-1.778858907851775,0.7411727947642609,0.3892879991673467,0.5854074511854385
